"product_code";"customer_code";"market_code";"order_date";"sales_qty";"sales_amount";"currency"
"Prod049";"Cus002";"Mark007";"2019-04-17";4;5463.0;"INR"
"Prod049";"Cus006";"Mark007";"2019-04-17";3;2889.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-04-17";1;384.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-04-22";1;1819.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-04-23";1;1338.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-04-23";2;3185.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-04-24";1;1819.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-04-24";1;764.0;"INR"
"Prod049";"Cus024";"Mark002";"2019-04-24";1;681.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-04-25";1;912.0;"INR"
"Prod049";"Cus006";"Mark007";"2019-04-25";3;2889.0;"INR"
"Prod049";"Cus002";"Mark002";"2019-04-25";7;7153.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-04-26";1;444.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-04-26";2;2278.0;"INR"
"Prod049";"Cus003";"Mark002";"2019-04-26";96;107852.0;"INR"
"Prod049";"Cus036";"Mark007";"2019-04-30";2;2023.0;"INR"
"Prod049";"Cus017";"Mark007";"2019-04-30";7;4375.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-04-30";1;1338.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-04-30";1;764.0;"INR"
"Prod049";"Cus023";"Mark002";"2019-04-30";1;852.0;"INR"
"Prod049";"Cus005";"Mark002";"2019-05-01";3;2958.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-02";1;912.0;"INR"
"Prod049";"Cus003";"Mark002";"2019-05-02";4;4102.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-05-03";1;444.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-03";1;454.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-05-03";1;1148.0;"INR"
"Prod049";"Cus022";"Mark002";"2019-05-03";53;71148.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-06";1;454.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-05-07";1;444.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-07";1;1366.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-05-07";1;1532.0;"INR"
"Prod049";"Cus008";"Mark002";"2019-05-07";93;113259.0;"INR"
"Prod049";"Cus036";"Mark007";"2019-05-08";1;1616.0;"INR"
"Prod049";"Cus006";"Mark007";"2019-05-08";2;1731.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-09";1;1366.0;"INR"
"Prod049";"Cus006";"Mark007";"2019-05-09";1;1153.0;"INR"
"Prod049";"Cus005";"Mark002";"2019-05-09";3;2958.0;"INR"
"Prod049";"Cus024";"Mark002";"2019-05-09";1;338.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-10";2;2731.0;"INR"
"Prod049";"Cus017";"Mark007";"2019-05-13";40;26255.0;"INR"
"Prod049";"Cus024";"Mark002";"2019-05-13";1;338.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-05-14";1;894.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-14";2;2273.0;"INR"
"Prod049";"Cus006";"Mark007";"2019-05-14";5;4042.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-05-14";1;1148.0;"INR"
"Prod049";"Cus023";"Mark002";"2019-05-14";1;426.0;"INR"
"Prod049";"Cus006";"Mark007";"2019-05-15";1;1153.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-05-15";1;764.0;"INR"
"Prod049";"Cus036";"Mark007";"2019-05-16";1;810.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-16";1;1366.0;"INR"
"Prod049";"Cus004";"Mark002";"2019-05-16";27;24218.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-17";4;5921.0;"INR"
"Prod049";"Cus022";"Mark002";"2019-05-17";53;65972.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-20";1;912.0;"INR"
"Prod049";"Cus010";"Mark002";"2019-05-20";2;1542.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-05-21";2;2231.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-21";1;912.0;"INR"
"Prod049";"Cus006";"Mark007";"2019-05-21";2;1731.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-05-21";2;2296.0;"INR"
"Prod049";"Cus003";"Mark002";"2019-05-21";190;212713.0;"INR"
"Prod049";"Cus036";"Mark007";"2019-05-22";1;810.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-05-22";1;444.0;"INR"
"Prod049";"Cus006";"Mark007";"2019-05-22";1;579.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-05-22";1;384.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-23";1;1819.0;"INR"
"Prod049";"Cus023";"Mark002";"2019-05-23";1;852.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-05-24";1;1338.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-24";3;4102.0;"INR"
"Prod049";"Cus007";"Mark007";"2019-05-24";1;1278.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-28";2;2273.0;"INR"
"Prod049";"Cus007";"Mark007";"2019-05-28";2;2556.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-05-28";1;1532.0;"INR"
"Prod049";"Cus036";"Mark007";"2019-05-29";1;810.0;"INR"
"Prod049";"Cus006";"Mark007";"2019-05-29";3;2310.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-05-29";1;384.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-30";1;1366.0;"INR"
"Prod049";"Cus003";"Mark002";"2019-05-30";280;313472.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-05-31";1;444.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-05-31";2;2731.0;"INR"
"Prod049";"Cus007";"Mark007";"2019-05-31";4;4685.0;"INR"
"Prod049";"Cus022";"Mark002";"2019-05-31";53;71148.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-06-03";1;454.0;"INR"
"Prod049";"Cus007";"Mark007";"2019-06-03";2;2981.0;"INR"
"Prod049";"Cus024";"Mark002";"2019-06-03";1;338.0;"INR"
"Prod049";"Cus023";"Mark002";"2019-06-03";1;852.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-06-04";1;1361.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-06-04";2;2681.0;"INR"
"Prod049";"Cus036";"Mark007";"2019-06-05";1;1213.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-06-05";1;444.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-06-05";1;384.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-06-06";1;454.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-06-06";2;3185.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-06-07";1;444.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-06-07";1;1366.0;"INR"
"Prod049";"Cus007";"Mark007";"2019-06-10";3;3833.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-06-11";1;894.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-06-11";1;1819.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-06-11";2;2296.0;"INR"
"Prod049";"Cus036";"Mark007";"2019-06-12";1;1213.0;"INR"
"Prod049";"Cus006";"Mark007";"2019-06-12";6;4907.0;"INR"
"Prod049";"Cus003";"Mark002";"2019-06-12";270;302278.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-06-13";3;3644.0;"INR"
"Prod049";"Cus007";"Mark007";"2019-06-13";5;6815.0;"INR"
"Prod049";"Cus017";"Mark007";"2019-06-14";40;26255.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-06-14";1;444.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-06-14";2;3181.0;"INR"
"Prod049";"Cus003";"Mark002";"2019-06-14";2;1866.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-06-17";1;912.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-06-18";1;444.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-06-18";2;2278.0;"INR"
"Prod049";"Cus006";"Mark007";"2019-06-18";4;3755.0;"INR"
"Prod049";"Cus036";"Mark007";"2019-06-19";2;2426.0;"INR"
"Prod049";"Cus038";"Mark007";"2019-06-19";1;74.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-06-19";3;3060.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-06-20";2;2273.0;"INR"
"Prod049";"Cus003";"Mark002";"2019-06-20";352;358259.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-06-21";1;1815.0;"INR"
"Prod049";"Cus006";"Mark007";"2019-06-21";1;866.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-06-24";1;454.0;"INR"
"Prod049";"Cus038";"Mark007";"2019-06-25";1;144.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-06-25";2;2676.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-06-25";2;2273.0;"INR"
"Prod049";"Cus006";"Mark007";"2019-06-25";5;4042.0;"INR"
"Prod049";"Cus007";"Mark007";"2019-06-25";6;7667.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-06-25";1;1532.0;"INR"
"Prod049";"Cus036";"Mark007";"2019-06-26";1;403.0;"INR"
"Prod049";"Cus038";"Mark007";"2019-06-26";1;144.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-06-26";1;444.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-06-26";1;1148.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-06-27";3;3644.0;"INR"
"Prod049";"Cus006";"Mark007";"2019-06-27";1;579.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-06-28";2;2731.0;"INR"
"Prod049";"Cus005";"Mark002";"2019-06-28";2;1986.0;"INR"
"Prod049";"Cus004";"Mark002";"2019-06-28";27;24218.0;"INR"
"Prod049";"Cus036";"Mark007";"2019-07-01";1;0.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-07-01";1;454.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-07-02";1;1338.0;"INR"
"Prod049";"Cus002";"Mark007";"2019-07-02";2;2273.0;"INR"
"Prod049";"Cus006";"Mark007";"2019-07-02";2;1731.0;"INR"
"Prod049";"Cus035";"Mark007";"2019-07-02";1;1148.0;"INR"
"Prod049";"Cus037";"Mark007";"2019-07-03";1;444.0;"INR"
"Prod049";"Cus024";"Mark002";"2019-07-03";1;338.0;"INR"
"Prod049";"Cus022";"Mark002";"2019-07-04";53;71148.0;"INR"
"Prod049";"Cus004";"Mark002";"2019-07-26";27;24218.0;"INR"
"Prod049";"Cus022";"Mark002";"2019-08-01";53;71148.0;"INR"
"Prod049";"Cus005";"Mark002";"2019-08-12";3;2958.0;"INR"
"Prod049";"Cus004";"Mark002";"2019-09-16";27;24218.0;"INR"
"Prod049";"Cus001";"Mark010";"2019-10-02";7;2009.0;"INR"
"Prod049";"Cus013";"Mark002";"2019-12-09";4;2810.0;"INR"
"Prod049";"Cus002";"Mark002";"2020-01-02";7;7153.0;"INR"
"Prod049";"Cus010";"Mark002";"2020-01-07";3;3079.0;"INR"
"Prod049";"Cus005";"Mark002";"2020-01-09";3;588.0;"INR"
"Prod049";"Cus023";"Mark002";"2020-01-09";1;852.0;"INR"
"Prod050";"Cus007";"Mark004";"2019-05-03";7;3472.0;"INR"
"Prod050";"Cus007";"Mark004";"2019-05-17";23;12153.0;"INR"
"Prod050";"Cus007";"Mark004";"2019-06-21";3;1755.0;"INR"
"Prod051";"Cus017";"Mark007";"2018-06-19";67;48611.0;"INR"
"Prod051";"Cus038";"Mark006";"2018-06-21";1;0.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-07-10";1;2088.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-07-17";1;259.0;"INR"
"Prod051";"Cus017";"Mark007";"2018-07-24";30;21875.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-07-24";1;523.0;"INR"
"Prod051";"Cus002";"Mark007";"2018-07-24";28;41963.0;"INR"
"Prod051";"Cus007";"Mark007";"2018-07-26";21;31287.0;"INR"
"Prod051";"Cus007";"Mark007";"2018-07-30";9;14130.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-07-31";1;523.0;"INR"
"Prod051";"Cus002";"Mark007";"2018-07-31";1;500.0;"INR"
"Prod051";"Cus002";"Mark007";"2018-08-03";9;12662.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-08-07";1;259.0;"INR"
"Prod051";"Cus002";"Mark007";"2018-08-07";4;5218.0;"INR"
"Prod051";"Cus002";"Mark007";"2018-08-10";12;17130.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-08-14";1;523.0;"INR"
"Prod051";"Cus002";"Mark007";"2018-08-14";4;5213.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-08-17";1;259.0;"INR"
"Prod051";"Cus002";"Mark007";"2018-08-17";5;7699.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-08-21";1;259.0;"INR"
"Prod051";"Cus038";"Mark006";"2018-08-29";2;0.0;"INR"
"Prod051";"Cus036";"Mark007";"2018-08-31";2;2380.0;"INR"
"Prod051";"Cus036";"Mark007";"2018-09-04";1;218.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-09-05";28;36157.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-09-06";6;8083.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-09-11";3;3616.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-09-18";5;6380.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-09-24";59;74653.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-09-25";9;11912.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-09-26";2;1912.0;"INR"
"Prod051";"Cus017";"Mark007";"2018-09-27";30;21875.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-10-02";2;2347.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-10-02";6;8083.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-10-03";6;8083.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-10-09";21;32588.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-10-16";1;1301.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-10-17";1;426.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-10-19";1;259.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-10-23";1;1306.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-10-30";1;523.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-11-06";1;259.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-11-07";1;259.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-11-07";1;213.0;"INR"
"Prod051";"Cus017";"Mark007";"2018-11-13";10;7292.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-11-13";1;259.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-11-13";1;213.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-11-14";1;426.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-11-16";1;259.0;"INR"
"Prod051";"Cus017";"Mark007";"2018-11-20";30;21875.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-11-20";1;259.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-11-20";1;426.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-11-21";1;426.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-11-27";1;259.0;"INR"
"Prod051";"Cus038";"Mark007";"2018-11-29";1;148.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-12-04";1;259.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-12-04";1;426.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-12-05";1;259.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-12-05";2;2764.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-12-07";1;259.0;"INR"
"Prod051";"Cus017";"Mark007";"2018-12-11";30;21875.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-12-11";1;1042.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-12-11";5;6806.0;"INR"
"Prod051";"Cus011";"Mark007";"2018-12-11";80;96343.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-12-12";1;1065.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-12-14";1;523.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-12-18";1;639.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-12-19";1;259.0;"INR"
"Prod051";"Cus002";"Mark007";"2018-12-19";1;0.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-12-19";1;213.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-12-21";1;523.0;"INR"
"Prod051";"Cus037";"Mark007";"2018-12-26";1;259.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-12-26";1;426.0;"INR"
"Prod051";"Cus035";"Mark007";"2018-12-27";1;639.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-01-02";1;259.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-01-02";1;1278.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-01-04";1;523.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-01-08";1;259.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-01-11";1;782.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-01-15";1;259.0;"INR"
"Prod051";"Cus038";"Mark007";"2019-01-18";1;0.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-01-18";1;782.0;"INR"
"Prod051";"Cus017";"Mark007";"2019-01-30";60;43750.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-02-05";4;6778.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-02-06";1;259.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-02-12";1;782.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-02-15";1;1042.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-02-19";1;782.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-02-20";1;259.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-02-20";5;5741.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-02-22";40;51042.0;"INR"
"Prod051";"Cus017";"Mark007";"2019-02-25";30;21875.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-02-26";1;1306.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-02-26";4;4468.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-02-27";1;426.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-03-01";1;523.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-03-05";1;259.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-03-05";1;639.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-03-06";1;213.0;"INR"
"Prod051";"Cus011";"Mark007";"2019-03-06";25;30106.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-03-08";1;259.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-03-12";1;523.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-03-12";1;639.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-03-13";1;213.0;"INR"
"Prod051";"Cus017";"Mark007";"2019-03-15";30;21875.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-03-15";1;523.0;"INR"
"Prod051";"Cus036";"Mark007";"2019-03-19";1;218.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-03-19";1;1042.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-03-19";1;213.0;"INR"
"Prod051";"Cus036";"Mark007";"2019-03-20";4;4755.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-03-20";1;426.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-03-22";1;782.0;"INR"
"Prod051";"Cus011";"Mark007";"2019-03-25";8;10037.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-03-26";1;782.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-04-02";1;523.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-04-05";1;259.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-04-08";13;16588.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-04-09";1;523.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-04-12";1;782.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-04-16";1;523.0;"INR"
"Prod051";"Cus011";"Mark007";"2019-04-18";48;58208.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-04-23";1;259.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-04-26";1;782.0;"INR"
"Prod051";"Cus017";"Mark007";"2019-04-30";30;21875.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-04-30";1;259.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-05-03";1;782.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-05-07";1;523.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-05-10";1;1306.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-05-17";1;259.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-05-21";1;523.0;"INR"
"Prod051";"Cus036";"Mark007";"2019-05-23";1;1079.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-05-23";1;0.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-05-24";1;259.0;"INR"
"Prod051";"Cus017";"Mark007";"2019-05-27";30;21875.0;"INR"
"Prod051";"Cus038";"Mark007";"2019-05-27";1;0.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-05-31";1;259.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-06-04";1;1042.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-06-04";5;6167.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-06-05";1;639.0;"INR"
"Prod051";"Cus011";"Mark007";"2019-06-06";45;54194.0;"INR"
"Prod051";"Cus036";"Mark007";"2019-06-07";2;2162.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-06-07";1;245.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-06-11";1;245.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-06-11";1;213.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-06-12";1;639.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-06-14";1;741.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-06-18";1;495.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-06-18";2;2764.0;"INR"
"Prod051";"Cus038";"Mark007";"2019-06-19";1;74.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-06-19";2;2764.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-06-21";1;245.0;"INR"
"Prod051";"Cus036";"Mark007";"2019-06-24";1;1514.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-06-25";1;245.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-06-25";1;852.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-06-26";2;2125.0;"INR"
"Prod051";"Cus017";"Mark007";"2019-06-28";30;21875.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-06-28";1;495.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-07-02";1;741.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-07-02";1;1491.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-07-03";1;639.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-07-05";1;245.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-07-08";19;22991.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-07-09";1;782.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-07-09";6;7870.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-07-10";1;1065.0;"INR"
"Prod051";"Cus036";"Mark007";"2019-07-12";1;866.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-07-12";1;259.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-07-16";1;852.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-07-17";1;259.0;"INR"
"Prod051";"Cus011";"Mark007";"2019-07-18";45;54194.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-07-19";1;259.0;"INR"
"Prod051";"Cus036";"Mark007";"2019-07-23";1;218.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-07-23";1;259.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-07-23";1;639.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-07-24";1;213.0;"INR"
"Prod051";"Cus036";"Mark007";"2019-07-26";1;218.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-07-26";1;782.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-07-30";1;259.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-07-30";1;1278.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-07-31";1;1065.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-08-02";1;259.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-08-06";1;782.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-08-06";1;852.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-08-07";1;426.0;"INR"
"Prod051";"Cus036";"Mark007";"2019-08-09";1;431.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-08-09";1;259.0;"INR"
"Prod051";"Cus036";"Mark007";"2019-08-13";1;861.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-08-13";1;523.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-08-13";1;1278.0;"INR"
"Prod051";"Cus002";"Mark007";"2019-08-14";4;5958.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-08-14";1;213.0;"INR"
"Prod051";"Cus017";"Mark007";"2019-08-16";30;21875.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-08-16";1;523.0;"INR"
"Prod051";"Cus002";"Mark007";"2019-08-16";34;50657.0;"INR"
"Prod051";"Cus002";"Mark007";"2019-08-19";3;4472.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-08-20";1;1565.0;"INR"
"Prod051";"Cus002";"Mark007";"2019-08-20";1;1736.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-08-20";1;426.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-08-21";1;1491.0;"INR"
"Prod051";"Cus002";"Mark007";"2019-08-22";1;495.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-08-23";1;1042.0;"INR"
"Prod051";"Cus002";"Mark007";"2019-08-23";1;1491.0;"INR"
"Prod051";"Cus002";"Mark007";"2019-08-26";1;1241.0;"INR"
"Prod051";"Cus002";"Mark007";"2019-08-27";3;4968.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-08-27";1;1065.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-08-28";1;639.0;"INR"
"Prod051";"Cus011";"Mark007";"2019-08-28";48;58208.0;"INR"
"Prod051";"Cus002";"Mark007";"2019-08-29";3;3727.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-08-30";1;259.0;"INR"
"Prod051";"Cus002";"Mark007";"2019-08-30";5;7449.0;"INR"
"Prod051";"Cus002";"Mark007";"2019-09-02";1;995.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-09-03";1;782.0;"INR"
"Prod051";"Cus002";"Mark007";"2019-09-03";4;6208.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-09-03";1;426.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-09-04";1;1278.0;"INR"
"Prod051";"Cus037";"Mark007";"2019-09-06";1;523.0;"INR"
"Prod051";"Cus035";"Mark007";"2019-09-10";1;1278.0;"INR"
